,NewLat,NewLon,Time Seg,0.0,1.0,2.0,3.0,4.0,5.0,6.0,Analysis Neighborhood
3509,37.76,-122.42750000000001,Morning,4.0,7.0,4.0,1.0,2.0,0.0,6.0,Castro/Upper Market
3510,37.76,-122.42750000000001,Night,0.0,2.0,1.0,0.0,3.0,0.0,0.0,Castro/Upper Market
3511,37.76,-122.425,Afternoon,24.0,20.0,34.0,41.0,22.0,0.0,31.0,Castro/Upper Market
3512,37.76,-122.425,Evening,14.0,27.0,11.0,20.0,10.0,0.0,11.0,Castro/Upper Market
3513,37.76,-122.425,Morning,11.0,18.0,19.0,7.0,14.0,0.0,19.0,Castro/Upper Market
3514,37.76,-122.425,Night,8.0,11.0,1.0,6.0,12.0,0.0,8.0,Castro/Upper Market
3515,37.76,-122.4225,Afternoon,26.0,28.0,11.0,26.0,25.0,0.0,16.0,Mission
3516,37.76,-122.4225,Evening,20.0,37.0,6.0,17.0,30.0,1.0,14.0,Mission
3517,37.76,-122.4225,Morning,7.0,34.0,4.0,15.0,13.0,0.0,11.0,Mission
3518,37.76,-122.4225,Night,7.0,17.0,1.0,2.0,8.0,0.0,5.0,Mission
3519,37.76,-122.42,Afternoon,25.0,42.0,11.0,36.0,29.0,0.0,17.0,Mission
3520,37.76,-122.42,Evening,40.0,65.0,13.0,96.0,37.0,0.0,33.0,Mission
3521,37.76,-122.42,Morning,12.0,20.0,8.0,8.0,8.0,0.0,14.0,Mission
3522,37.76,-122.42,Night,19.0,26.0,3.0,33.0,17.0,1.0,14.0,Mission
3523,37.76,-122.4175,Afternoon,17.0,25.0,9.0,12.0,13.0,0.0,9.0,Mission
3524,37.76,-122.4175,Evening,75.0,30.0,7.0,64.0,54.0,0.0,42.0,Mission
3525,37.76,-122.4175,Morning,12.0,12.0,5.0,4.0,10.0,1.0,13.0,Mission
3526,37.76,-122.4175,Night,28.0,13.0,2.0,17.0,17.0,0.0,22.0,Mission
3527,37.76,-122.415,Afternoon,26.0,31.0,9.0,16.0,10.0,0.0,8.0,Mission
3528,37.76,-122.415,Evening,76.0,48.0,7.0,136.0,61.0,0.0,42.0,Mission
3529,37.76,-122.415,Morning,17.0,23.0,8.0,29.0,10.0,0.0,19.0,Mission
3530,37.76,-122.415,Night,38.0,33.0,0.0,69.0,26.0,0.0,21.0,Mission
3531,37.76,-122.41250000000001,Afternoon,20.0,27.0,3.0,10.0,28.0,0.0,16.0,Mission
3532,37.76,-122.41250000000001,Evening,25.0,34.0,5.0,14.0,13.0,0.0,11.0,Mission
3533,37.76,-122.41250000000001,Morning,19.0,18.0,2.0,5.0,18.0,0.0,26.0,Mission
3534,37.76,-122.41250000000001,Night,11.0,15.0,2.0,6.0,8.0,1.0,10.0,Mission
3535,37.76,-122.41,Afternoon,19.0,33.0,3.0,20.0,14.0,0.0,12.0,Mission
3536,37.76,-122.41,Evening,14.0,32.0,11.0,12.0,24.0,0.0,7.0,Mission
3537,37.76,-122.41,Morning,5.0,15.0,4.0,3.0,8.0,0.0,6.0,Mission
3538,37.76,-122.41,Night,6.0,19.0,3.0,4.0,8.0,0.0,2.0,Mission
3539,37.76,-122.4075,Afternoon,7.0,14.0,2.0,7.0,6.0,0.0,7.0,Mission
3540,37.76,-122.4075,Evening,12.0,16.0,0.0,2.0,16.0,0.0,1.0,Mission
3541,37.76,-122.4075,Morning,9.0,10.0,2.0,2.0,4.0,0.0,8.0,Mission
3542,37.76,-122.4075,Night,8.0,11.0,2.0,1.0,5.0,1.0,1.0,Mission
3543,37.76,-122.405,Afternoon,4.0,20.0,7.0,3.0,7.0,0.0,3.0,Potrero Hill
3544,37.76,-122.405,Evening,2.0,12.0,2.0,0.0,6.0,0.0,1.0,Potrero Hill
3545,37.76,-122.405,Morning,3.0,9.0,4.0,4.0,4.0,1.0,2.0,Potrero Hill
3546,37.76,-122.405,Night,4.0,8.0,0.0,0.0,2.0,0.0,2.0,Potrero Hill
3547,37.76,-122.4025,Afternoon,2.0,13.0,2.0,1.0,3.0,0.0,3.0,Potrero Hill
3548,37.76,-122.4025,Evening,6.0,15.0,0.0,1.0,8.0,0.0,4.0,Potrero Hill
3549,37.76,-122.4025,Morning,1.0,9.0,2.0,0.0,3.0,0.0,1.0,Potrero Hill
3550,37.76,-122.4025,Night,2.0,7.0,0.0,0.0,0.0,0.0,0.0,Potrero Hill
3551,37.76,-122.4,Afternoon,5.0,12.0,2.0,1.0,11.0,0.0,2.0,Potrero Hill
3552,37.76,-122.4,Evening,2.0,19.0,2.0,1.0,3.0,0.0,0.0,Potrero Hill
3553,37.76,-122.4,Morning,2.0,11.0,3.0,1.0,3.0,0.0,4.0,Potrero Hill
3554,37.76,-122.4,Night,1.0,5.0,0.0,2.0,2.0,0.0,0.0,Potrero Hill
3555,37.76,-122.39750000000001,Afternoon,2.0,10.0,2.0,0.0,8.0,0.0,4.0,Potrero Hill
3556,37.76,-122.39750000000001,Evening,4.0,13.0,2.0,4.0,12.0,0.0,1.0,Potrero Hill
3557,37.76,-122.39750000000001,Morning,2.0,10.0,2.0,4.0,6.0,0.0,4.0,Potrero Hill
3558,37.76,-122.39750000000001,Night,2.0,8.0,1.0,0.0,4.0,0.0,2.0,Potrero Hill
3559,37.76,-122.395,Afternoon,0.0,4.0,0.0,0.0,1.0,0.0,2.0,Potrero Hill
3560,37.76,-122.395,Evening,0.0,7.0,0.0,0.0,1.0,0.0,1.0,Potrero Hill
3561,37.76,-122.395,Morning,1.0,3.0,2.0,0.0,1.0,0.0,0.0,Potrero Hill
3562,37.76,-122.395,Night,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Potrero Hill
3563,37.76,-122.3925,Afternoon,2.0,13.0,4.0,0.0,5.0,1.0,3.0,Potrero Hill
3564,37.76,-122.3925,Evening,2.0,12.0,1.0,0.0,6.0,0.0,3.0,Potrero Hill
3565,37.76,-122.3925,Morning,3.0,8.0,0.0,2.0,3.0,0.0,6.0,Potrero Hill
3566,37.76,-122.3925,Night,2.0,8.0,1.0,0.0,1.0,0.0,1.0,Potrero Hill
3567,37.76,-122.39,Afternoon,1.0,6.0,0.0,2.0,5.0,0.0,2.0,Potrero Hill
3568,37.76,-122.39,Evening,0.0,5.0,0.0,1.0,6.0,0.0,1.0,Potrero Hill
3569,37.76,-122.39,Morning,3.0,4.0,2.0,1.0,2.0,0.0,0.0,Potrero Hill
3570,37.76,-122.39,Night,0.0,5.0,1.0,2.0,1.0,0.0,0.0,Potrero Hill
3571,37.76,-122.3875,Afternoon,10.0,11.0,4.0,4.0,13.0,0.0,1.0,Potrero Hill
3572,37.76,-122.3875,Evening,2.0,10.0,2.0,5.0,8.0,0.0,1.0,Potrero Hill
3573,37.76,-122.3875,Morning,3.0,3.0,4.0,2.0,4.0,0.0,1.0,Potrero Hill
3574,37.76,-122.3875,Night,5.0,6.0,2.0,1.0,4.0,0.0,0.0,Potrero Hill
3575,37.7625,-122.51,Afternoon,3.0,3.0,1.0,0.0,2.0,1.0,4.0,Sunset/Parkside
3576,37.7625,-122.51,Evening,2.0,2.0,0.0,0.0,0.0,0.0,1.0,Sunset/Parkside
3577,37.7625,-122.51,Morning,5.0,8.0,1.0,0.0,4.0,0.0,1.0,Sunset/Parkside
3578,37.7625,-122.51,Night,0.0,2.0,2.0,1.0,3.0,0.0,3.0,Sunset/Parkside
3579,37.7625,-122.50750000000001,Afternoon,8.0,9.0,6.0,8.0,3.0,0.0,3.0,Sunset/Parkside
3580,37.7625,-122.50750000000001,Evening,5.0,11.0,3.0,6.0,3.0,0.0,2.0,Sunset/Parkside
3581,37.7625,-122.50750000000001,Morning,1.0,7.0,2.0,0.0,4.0,1.0,4.0,Sunset/Parkside
3582,37.7625,-122.50750000000001,Night,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Sunset/Parkside
3583,37.7625,-122.505,Afternoon,2.0,7.0,5.0,1.0,2.0,0.0,4.0,Sunset/Parkside
3584,37.7625,-122.505,Evening,2.0,8.0,4.0,1.0,0.0,0.0,2.0,Sunset/Parkside
3585,37.7625,-122.505,Morning,1.0,9.0,2.0,0.0,2.0,0.0,1.0,Sunset/Parkside
3586,37.7625,-122.505,Night,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Sunset/Parkside
3587,37.7625,-122.5025,Afternoon,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Sunset/Parkside
3588,37.7625,-122.5025,Evening,1.0,6.0,0.0,2.0,2.0,0.0,1.0,Sunset/Parkside
3589,37.7625,-122.5025,Morning,2.0,4.0,0.0,1.0,2.0,0.0,0.0,Sunset/Parkside
3590,37.7625,-122.5025,Night,1.0,1.0,0.0,2.0,0.0,0.0,0.0,Sunset/Parkside
3591,37.7625,-122.5,Afternoon,0.0,5.0,1.0,0.0,1.0,0.0,2.0,Sunset/Parkside
3592,37.7625,-122.5,Evening,2.0,5.0,1.0,1.0,7.0,0.0,1.0,Sunset/Parkside
3593,37.7625,-122.5,Morning,4.0,4.0,2.0,0.0,2.0,0.0,2.0,Sunset/Parkside
3594,37.7625,-122.5,Night,0.0,1.0,0.0,0.0,2.0,0.0,0.0,Sunset/Parkside
3595,37.7625,-122.4975,Afternoon,0.0,2.0,0.0,0.0,1.0,0.0,3.0,Sunset/Parkside
3596,37.7625,-122.4975,Evening,2.0,3.0,2.0,0.0,1.0,0.0,0.0,Sunset/Parkside
3597,37.7625,-122.4975,Morning,6.0,6.0,1.0,1.0,2.0,0.0,2.0,Sunset/Parkside
3598,37.7625,-122.4975,Night,4.0,3.0,1.0,1.0,0.0,0.0,0.0,Sunset/Parkside
3599,37.7625,-122.495,Afternoon,0.0,3.0,1.0,0.0,4.0,0.0,1.0,Sunset/Parkside
3600,37.7625,-122.495,Evening,1.0,1.0,0.0,0.0,3.0,0.0,0.0,Sunset/Parkside
3601,37.7625,-122.495,Morning,1.0,2.0,0.0,0.0,2.0,0.0,0.0,Sunset/Parkside
3602,37.7625,-122.495,Night,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunset/Parkside
3603,37.7625,-122.4925,Afternoon,2.0,1.0,1.0,0.0,3.0,1.0,2.0,Sunset/Parkside
3604,37.7625,-122.4925,Evening,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Sunset/Parkside
3605,37.7625,-122.4925,Morning,2.0,7.0,0.0,0.0,1.0,0.0,1.0,Sunset/Parkside
3606,37.7625,-122.4925,Night,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunset/Parkside
3607,37.7625,-122.49000000000001,Afternoon,7.0,2.0,3.0,0.0,1.0,0.0,0.0,Sunset/Parkside
3608,37.7625,-122.49000000000001,Evening,4.0,12.0,0.0,2.0,3.0,0.0,3.0,Sunset/Parkside
3609,37.7625,-122.49000000000001,Morning,2.0,6.0,3.0,0.0,1.0,0.0,1.0,Sunset/Parkside
3610,37.7625,-122.49000000000001,Night,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Sunset/Parkside
3611,37.7625,-122.4875,Afternoon,3.0,4.0,2.0,1.0,2.0,0.0,3.0,Sunset/Parkside
3612,37.7625,-122.4875,Evening,0.0,5.0,1.0,0.0,2.0,0.0,0.0,Sunset/Parkside
3613,37.7625,-122.4875,Morning,1.0,5.0,2.0,0.0,2.0,0.0,2.0,Sunset/Parkside
3614,37.7625,-122.4875,Night,3.0,1.0,0.0,0.0,3.0,0.0,0.0,Sunset/Parkside
3615,37.7625,-122.485,Afternoon,7.0,13.0,0.0,2.0,8.0,0.0,2.0,Sunset/Parkside
3616,37.7625,-122.485,Evening,3.0,5.0,0.0,0.0,0.0,0.0,0.0,Sunset/Parkside
3617,37.7625,-122.485,Morning,5.0,4.0,1.0,0.0,6.0,0.0,4.0,Sunset/Parkside
3618,37.7625,-122.485,Night,1.0,3.0,1.0,0.0,2.0,0.0,1.0,Sunset/Parkside
3619,37.7625,-122.4825,Afternoon,7.0,23.0,3.0,7.0,10.0,0.0,13.0,Sunset/Parkside
3620,37.7625,-122.4825,Evening,1.0,9.0,0.0,7.0,7.0,0.0,5.0,Sunset/Parkside
3621,37.7625,-122.4825,Morning,9.0,22.0,5.0,3.0,11.0,0.0,11.0,Sunset/Parkside
3622,37.7625,-122.4825,Night,0.0,8.0,1.0,1.0,2.0,0.0,2.0,Sunset/Parkside
3623,37.7625,-122.48,Afternoon,4.0,13.0,4.0,2.0,4.0,2.0,9.0,Sunset/Parkside
3624,37.7625,-122.48,Evening,2.0,12.0,1.0,4.0,6.0,0.0,0.0,Sunset/Parkside
3625,37.7625,-122.48,Morning,5.0,10.0,1.0,3.0,11.0,0.0,6.0,Sunset/Parkside
3626,37.7625,-122.48,Night,4.0,1.0,0.0,1.0,1.0,0.0,2.0,Sunset/Parkside
3627,37.7625,-122.4775,Afternoon,17.0,23.0,7.0,3.0,12.0,0.0,8.0,Sunset/Parkside
3628,37.7625,-122.4775,Evening,12.0,19.0,11.0,7.0,18.0,0.0,4.0,Sunset/Parkside
3629,37.7625,-122.4775,Morning,11.0,20.0,12.0,6.0,9.0,0.0,13.0,Sunset/Parkside
3630,37.7625,-122.4775,Night,7.0,10.0,4.0,3.0,11.0,1.0,5.0,Sunset/Parkside
3631,37.7625,-122.47500000000001,Afternoon,3.0,19.0,4.0,2.0,7.0,0.0,4.0,Inner Sunset
3632,37.7625,-122.47500000000001,Evening,4.0,29.0,3.0,3.0,17.0,0.0,5.0,Inner Sunset
3633,37.7625,-122.47500000000001,Morning,7.0,11.0,3.0,4.0,6.0,0.0,5.0,Inner Sunset
3634,37.7625,-122.47500000000001,Night,1.0,3.0,1.0,2.0,6.0,0.0,0.0,Inner Sunset
3635,37.7625,-122.4725,Afternoon,2.0,4.0,2.0,2.0,1.0,0.0,1.0,Inner Sunset
3636,37.7625,-122.4725,Evening,1.0,9.0,0.0,0.0,2.0,0.0,0.0,Inner Sunset
3637,37.7625,-122.4725,Morning,2.0,7.0,2.0,4.0,2.0,0.0,1.0,Inner Sunset
3638,37.7625,-122.4725,Night,3.0,1.0,1.0,0.0,1.0,0.0,1.0,Inner Sunset
3639,37.7625,-122.47,Afternoon,0.0,6.0,1.0,3.0,0.0,0.0,2.0,Inner Sunset
3640,37.7625,-122.47,Evening,1.0,4.0,1.0,0.0,0.0,0.0,1.0,Inner Sunset
3641,37.7625,-122.47,Morning,1.0,5.0,2.0,0.0,3.0,0.0,2.0,Inner Sunset
3642,37.7625,-122.47,Night,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Inner Sunset
3643,37.7625,-122.4675,Afternoon,3.0,18.0,0.0,0.0,5.0,0.0,2.0,Inner Sunset
3644,37.7625,-122.4675,Evening,2.0,4.0,1.0,0.0,2.0,0.0,1.0,Inner Sunset
3645,37.7625,-122.4675,Morning,2.0,7.0,2.0,1.0,0.0,0.0,1.0,Inner Sunset
3646,37.7625,-122.465,Afternoon,41.0,9.0,4.0,7.0,11.0,0.0,2.0,Inner Sunset
3647,37.7625,-122.465,Evening,18.0,15.0,3.0,8.0,13.0,0.0,4.0,Inner Sunset
3648,37.7625,-122.465,Morning,59.0,8.0,5.0,5.0,10.0,0.0,2.0,Inner Sunset
3649,37.7625,-122.465,Night,14.0,6.0,2.0,0.0,3.0,0.0,0.0,Inner Sunset
3650,37.7625,-122.4625,Afternoon,0.0,7.0,1.0,0.0,1.0,0.0,1.0,Inner Sunset
3651,37.7625,-122.4625,Evening,0.0,3.0,0.0,0.0,1.0,0.0,0.0,Inner Sunset
3652,37.7625,-122.4625,Morning,1.0,1.0,3.0,2.0,3.0,0.0,2.0,Inner Sunset
3653,37.7625,-122.4625,Night,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Inner Sunset
3654,37.7625,-122.46000000000001,Afternoon,1.0,1.0,1.0,0.0,0.0,0.0,2.0,Inner Sunset
3655,37.7625,-122.46000000000001,Evening,2.0,5.0,0.0,3.0,1.0,0.0,0.0,Inner Sunset
3656,37.7625,-122.46000000000001,Morning,12.0,3.0,2.0,4.0,6.0,0.0,4.0,Inner Sunset
3657,37.7625,-122.46000000000001,Night,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Inner Sunset
3658,37.7625,-122.455,Afternoon,2.0,2.0,1.0,0.0,2.0,0.0,1.0,Inner Sunset
3659,37.7625,-122.455,Evening,1.0,2.0,0.0,1.0,2.0,0.0,0.0,Inner Sunset
3660,37.7625,-122.455,Morning,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Inner Sunset
3661,37.7625,-122.455,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inner Sunset
3662,37.7625,-122.4525,Afternoon,1.0,4.0,2.0,1.0,5.0,1.0,1.0,Inner Sunset
3663,37.7625,-122.4525,Evening,0.0,2.0,1.0,0.0,2.0,0.0,0.0,Inner Sunset
3664,37.7625,-122.4525,Morning,1.0,6.0,1.0,3.0,4.0,1.0,2.0,Inner Sunset
3665,37.7625,-122.4525,Night,0.0,3.0,1.0,0.0,3.0,0.0,1.0,Inner Sunset
3666,37.7625,-122.45,Afternoon,3.0,13.0,3.0,1.0,2.0,1.0,3.0,Haight Ashbury
3667,37.7625,-122.45,Evening,4.0,7.0,2.0,3.0,6.0,0.0,0.0,Haight Ashbury
3668,37.7625,-122.45,Morning,3.0,6.0,1.0,0.0,3.0,0.0,3.0,Haight Ashbury
3669,37.7625,-122.45,Night,1.0,5.0,0.0,0.0,1.0,0.0,0.0,Haight Ashbury
3670,37.7625,-122.4475,Afternoon,3.0,7.0,4.0,0.0,3.0,0.0,1.0,Haight Ashbury
3671,37.7625,-122.4475,Evening,5.0,16.0,1.0,0.0,10.0,0.0,2.0,Haight Ashbury
3672,37.7625,-122.4475,Morning,2.0,7.0,3.0,1.0,4.0,0.0,4.0,Haight Ashbury
3673,37.7625,-122.4475,Night,7.0,3.0,2.0,1.0,8.0,0.0,4.0,Haight Ashbury
3674,37.7625,-122.44500000000001,Afternoon,2.0,16.0,3.0,0.0,4.0,0.0,3.0,Castro/Upper Market
3675,37.7625,-122.44500000000001,Evening,9.0,11.0,1.0,1.0,5.0,0.0,4.0,Castro/Upper Market
3676,37.7625,-122.44500000000001,Morning,4.0,11.0,2.0,3.0,1.0,0.0,9.0,Castro/Upper Market
3677,37.7625,-122.44500000000001,Night,0.0,10.0,0.0,1.0,1.0,0.0,0.0,Castro/Upper Market
3678,37.7625,-122.4425,Afternoon,1.0,12.0,4.0,2.0,1.0,0.0,3.0,Castro/Upper Market
3679,37.7625,-122.4425,Evening,0.0,11.0,3.0,0.0,0.0,0.0,2.0,Castro/Upper Market
3680,37.7625,-122.4425,Morning,0.0,15.0,2.0,2.0,2.0,0.0,3.0,Castro/Upper Market
3681,37.7625,-122.4425,Night,0.0,5.0,0.0,1.0,1.0,0.0,2.0,Castro/Upper Market
3682,37.7625,-122.44,Afternoon,10.0,8.0,2.0,0.0,10.0,0.0,4.0,Castro/Upper Market
3683,37.7625,-122.44,Evening,3.0,7.0,1.0,0.0,16.0,0.0,4.0,Castro/Upper Market
3684,37.7625,-122.44,Morning,5.0,7.0,2.0,4.0,2.0,0.0,7.0,Castro/Upper Market
3685,37.7625,-122.44,Night,3.0,11.0,2.0,1.0,4.0,0.0,0.0,Castro/Upper Market
3686,37.7625,-122.4375,Afternoon,7.0,17.0,6.0,1.0,11.0,0.0,3.0,Castro/Upper Market
3687,37.7625,-122.4375,Evening,3.0,23.0,1.0,3.0,11.0,0.0,3.0,Castro/Upper Market
3688,37.7625,-122.4375,Morning,8.0,9.0,3.0,4.0,4.0,0.0,6.0,Castro/Upper Market
3689,37.7625,-122.4375,Night,5.0,9.0,3.0,0.0,3.0,0.0,1.0,Castro/Upper Market
3690,37.7625,-122.435,Afternoon,45.0,45.0,36.0,53.0,42.0,0.0,56.0,Castro/Upper Market
3691,37.7625,-122.435,Evening,27.0,44.0,31.0,48.0,34.0,0.0,49.0,Castro/Upper Market
3692,37.7625,-122.435,Morning,32.0,30.0,17.0,57.0,43.0,0.0,47.0,Castro/Upper Market
3693,37.7625,-122.435,Night,22.0,26.0,8.0,43.0,29.0,0.0,21.0,Castro/Upper Market
3694,37.7625,-122.4325,Afternoon,7.0,22.0,2.0,8.0,7.0,0.0,11.0,Castro/Upper Market
3695,37.7625,-122.4325,Evening,3.0,14.0,2.0,2.0,5.0,0.0,4.0,Castro/Upper Market
3696,37.7625,-122.4325,Morning,12.0,8.0,3.0,4.0,7.0,0.0,16.0,Castro/Upper Market
3697,37.7625,-122.4325,Night,2.0,4.0,2.0,2.0,4.0,0.0,0.0,Castro/Upper Market
3698,37.7625,-122.43,Afternoon,6.0,16.0,4.0,9.0,4.0,0.0,6.0,Castro/Upper Market
3699,37.7625,-122.43,Evening,7.0,19.0,3.0,4.0,10.0,0.0,4.0,Castro/Upper Market
3700,37.7625,-122.43,Morning,7.0,19.0,2.0,1.0,7.0,0.0,6.0,Castro/Upper Market
3701,37.7625,-122.43,Night,4.0,11.0,0.0,1.0,3.0,0.0,2.0,Castro/Upper Market
3702,37.7625,-122.42750000000001,Afternoon,11.0,18.0,14.0,27.0,10.0,0.0,16.0,Castro/Upper Market
3703,37.7625,-122.42750000000001,Evening,10.0,29.0,6.0,16.0,11.0,0.0,5.0,Castro/Upper Market
3704,37.7625,-122.42750000000001,Morning,20.0,17.0,15.0,44.0,18.0,0.0,11.0,Castro/Upper Market
3705,37.7625,-122.42750000000001,Night,15.0,11.0,4.0,6.0,4.0,0.0,2.0,Castro/Upper Market
3706,37.7625,-122.425,Afternoon,39.0,44.0,12.0,20.0,36.0,0.0,26.0,Mission
3707,37.7625,-122.425,Evening,28.0,42.0,15.0,19.0,30.0,0.0,17.0,Mission
3708,37.7625,-122.425,Morning,27.0,43.0,14.0,11.0,34.0,0.0,32.0,Mission
3709,37.7625,-122.425,Night,19.0,23.0,3.0,5.0,9.0,0.0,10.0,Mission
3710,37.7625,-122.4225,Afternoon,93.0,75.0,105.0,31.0,55.0,2.0,80.0,Mission
3711,37.7625,-122.4225,Evening,93.0,66.0,84.0,43.0,43.0,0.0,60.0,Mission
3712,37.7625,-122.4225,Morning,110.0,71.0,101.0,33.0,44.0,0.0,63.0,Mission
3713,37.7625,-122.4225,Night,41.0,31.0,33.0,12.0,25.0,1.0,19.0,Mission
3714,37.7625,-122.42,Afternoon,99.0,96.0,39.0,85.0,85.0,0.0,82.0,Mission
3715,37.7625,-122.42,Evening,58.0,68.0,22.0,65.0,68.0,0.0,36.0,Mission
3716,37.7625,-122.42,Morning,68.0,59.0,26.0,50.0,55.0,2.0,69.0,Mission
3717,37.7625,-122.42,Night,35.0,42.0,8.0,29.0,31.0,0.0,14.0,Mission
3718,37.7625,-122.4175,Afternoon,30.0,33.0,18.0,14.0,23.0,0.0,23.0,Mission
3719,37.7625,-122.4175,Evening,100.0,50.0,4.0,33.0,67.0,0.0,36.0,Mission
3720,37.7625,-122.4175,Morning,28.0,20.0,13.0,19.0,17.0,0.0,34.0,Mission
3721,37.7625,-122.4175,Night,46.0,41.0,3.0,39.0,31.0,1.0,19.0,Mission
3722,37.7625,-122.415,Afternoon,19.0,26.0,9.0,11.0,24.0,0.0,22.0,Mission
3723,37.7625,-122.415,Evening,53.0,29.0,5.0,22.0,45.0,0.0,22.0,Mission
3724,37.7625,-122.415,Morning,10.0,10.0,3.0,7.0,10.0,0.0,18.0,Mission
3725,37.7625,-122.415,Night,21.0,24.0,5.0,14.0,16.0,1.0,21.0,Mission
3726,37.7625,-122.41250000000001,Afternoon,5.0,17.0,2.0,3.0,10.0,0.0,8.0,Mission
3727,37.7625,-122.41250000000001,Evening,10.0,14.0,3.0,4.0,17.0,0.0,5.0,Mission
3728,37.7625,-122.41250000000001,Morning,8.0,8.0,6.0,3.0,10.0,0.0,10.0,Mission
3729,37.7625,-122.41250000000001,Night,6.0,10.0,1.0,1.0,5.0,0.0,3.0,Mission
3730,37.7625,-122.41,Afternoon,15.0,24.0,4.0,7.0,19.0,0.0,17.0,Mission
3731,37.7625,-122.41,Evening,13.0,10.0,3.0,7.0,13.0,0.0,10.0,Mission
3732,37.7625,-122.41,Morning,10.0,17.0,5.0,10.0,8.0,1.0,21.0,Mission
3733,37.7625,-122.41,Night,8.0,12.0,6.0,2.0,9.0,0.0,2.0,Mission
3734,37.7625,-122.4075,Afternoon,14.0,24.0,6.0,10.0,17.0,0.0,14.0,Mission
3735,37.7625,-122.4075,Evening,23.0,32.0,2.0,6.0,18.0,0.0,16.0,Mission
3736,37.7625,-122.4075,Morning,7.0,15.0,3.0,5.0,12.0,0.0,14.0,Mission
3737,37.7625,-122.4075,Night,12.0,23.0,4.0,5.0,16.0,0.0,7.0,Mission
3738,37.7625,-122.405,Afternoon,1.0,10.0,1.0,0.0,5.0,0.0,5.0,Potrero Hill
3739,37.7625,-122.405,Evening,2.0,7.0,2.0,0.0,3.0,0.0,2.0,Potrero Hill
3740,37.7625,-122.405,Morning,1.0,2.0,2.0,0.0,4.0,0.0,2.0,Potrero Hill
3741,37.7625,-122.405,Night,2.0,5.0,2.0,0.0,1.0,0.0,0.0,Potrero Hill
3742,37.7625,-122.4025,Afternoon,8.0,21.0,10.0,3.0,5.0,0.0,8.0,Potrero Hill
3743,37.7625,-122.4025,Evening,6.0,17.0,1.0,3.0,12.0,0.0,7.0,Potrero Hill
3744,37.7625,-122.4025,Morning,8.0,22.0,7.0,13.0,9.0,1.0,9.0,Potrero Hill
3745,37.7625,-122.4025,Night,1.0,16.0,1.0,0.0,5.0,0.0,4.0,Potrero Hill
3746,37.7625,-122.4,Afternoon,1.0,4.0,1.0,0.0,0.0,0.0,1.0,Potrero Hill
3747,37.7625,-122.4,Evening,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Potrero Hill
3748,37.7625,-122.4,Morning,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Potrero Hill
3749,37.7625,-122.4,Night,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Potrero Hill
3750,37.7625,-122.39750000000001,Afternoon,6.0,25.0,2.0,0.0,11.0,0.0,5.0,Potrero Hill
3751,37.7625,-122.39750000000001,Evening,0.0,17.0,2.0,1.0,10.0,0.0,5.0,Potrero Hill
3752,37.7625,-122.39750000000001,Morning,4.0,11.0,3.0,1.0,8.0,0.0,10.0,Potrero Hill
3753,37.7625,-122.39750000000001,Night,0.0,11.0,0.0,1.0,0.0,0.0,0.0,Potrero Hill
3754,37.7625,-122.395,Afternoon,4.0,13.0,4.0,2.0,3.0,0.0,2.0,Potrero Hill
3755,37.7625,-122.395,Evening,0.0,6.0,0.0,2.0,6.0,0.0,0.0,Potrero Hill
3756,37.7625,-122.395,Morning,3.0,6.0,1.0,0.0,9.0,0.0,7.0,Potrero Hill
3757,37.7625,-122.395,Night,4.0,4.0,1.0,0.0,3.0,0.0,1.0,Potrero Hill
3758,37.7625,-122.3925,Afternoon,7.0,14.0,2.0,1.0,13.0,0.0,1.0,Potrero Hill
3759,37.7625,-122.3925,Evening,1.0,10.0,0.0,2.0,3.0,0.0,3.0,Potrero Hill
3760,37.7625,-122.3925,Morning,2.0,12.0,1.0,0.0,5.0,0.0,5.0,Potrero Hill
3761,37.7625,-122.3925,Night,0.0,10.0,0.0,0.0,1.0,0.0,3.0,Potrero Hill
3762,37.7625,-122.39,Afternoon,2.0,15.0,2.0,7.0,4.0,0.0,5.0,Potrero Hill
3763,37.7625,-122.39,Evening,3.0,10.0,1.0,4.0,7.0,0.0,2.0,Potrero Hill
3764,37.7625,-122.39,Morning,3.0,10.0,1.0,3.0,7.0,0.0,2.0,Potrero Hill
3765,37.7625,-122.39,Night,5.0,0.0,1.0,0.0,4.0,0.0,1.0,Potrero Hill
3766,37.7625,-122.3875,Afternoon,3.0,11.0,2.0,0.0,10.0,0.0,2.0,Potrero Hill
